Nome,Embalagens_Sustentaveis,Reducao_Desperdicio,Fornecedores_Locais,Emprego_Justo,Envolvimento_Comunitario,Produtos_Saudaveis,Transparencia_Negocios,Cumprimento_Regulamentacao,Etica_Relacionamentos,Conformidade_ESG
FoodTruck12047,0,0,0,1,1,0,0,0,0,0
FoodTruck12048,1,1,1,0,0,0,0,0,0,0
FoodTruck12049,1,0,1,0,0,0,0,0,1,0
FoodTruck12050,0,0,1,1,0,1,1,0,0,0
FoodTruck12051,0,1,1,0,0,0,1,1,1,0
FoodTruck12052,1,1,0,0,0,1,0,1,0,0
FoodTruck12053,1,1,1,1,0,0,0,1,1,0
FoodTruck12054,0,1,0,0,0,0,0,0,1,0
FoodTruck12055,0,0,1,0,0,1,1,0,0,0
FoodTruck12056,0,1,1,1,0,1,0,0,1,0
FoodTruck12057,0,0,1,1,1,1,1,0,1,0
FoodTruck12058,1,0,1,1,1,0,1,1,1,0
FoodTruck12059,1,0,0,0,0,0,0,1,0,0
FoodTruck12060,1,0,0,1,0,1,1,0,0,0
FoodTruck12061,0,1,1,0,1,0,0,0,1,0
FoodTruck12062,0,1,1,0,1,0,0,1,1,0
FoodTruck12063,1,0,0,0,0,0,0,1,0,0
FoodTruck12064,0,0,0,1,1,0,0,0,1,0
FoodTruck12065,0,1,0,1,0,0,1,1,1,0
FoodTruck12066,1,1,0,1,1,0,1,0,0,0
FoodTruck12067,1,1,0,0,1,1,1,1,0,0
FoodTruck12068,0,0,0,1,1,1,0,1,0,0
FoodTruck12069,0,0,1,1,1,1,0,1,1,0
FoodTruck12070,0,1,0,1,1,1,1,1,1,0
FoodTruck12071,1,0,0,0,1,0,0,0,1,0
FoodTruck12072,0,1,1,0,1,1,1,1,0,0
FoodTruck12073,1,0,1,0,1,0,1,0,0,0
FoodTruck12074,0,0,0,0,1,1,1,0,0,0
FoodTruck12075,0,0,0,0,1,0,1,0,1,0
FoodTruck12076,0,1,0,0,1,1,1,0,1,0
FoodTruck12077,0,1,0,1,1,0,1,1,1,0
FoodTruck12078,1,0,1,0,0,1,1,0,0,0
FoodTruck12079,0,1,0,1,0,1,1,0,0,0
FoodTruck12080,1,0,0,0,0,1,1,0,0,0
FoodTruck12081,1,0,0,0,0,1,1,0,0,0
FoodTruck12082,0,1,0,0,1,1,1,0,1,0
FoodTruck12083,0,0,1,0,0,1,0,1,1,0
FoodTruck12084,1,1,1,1,0,1,0,0,1,0
FoodTruck12085,0,0,1,0,0,0,0,1,0,0
FoodTruck12086,1,0,0,0,0,1,1,0,0,0
FoodTruck12087,1,1,0,0,1,1,0,1,1,0
FoodTruck12088,1,0,0,1,0,0,1,0,0,0
FoodTruck12089,0,1,1,1,1,1,0,1,0,0
FoodTruck12090,1,0,0,0,1,1,0,1,0,0
FoodTruck12091,0,1,0,1,0,0,1,1,1,0
FoodTruck12092,0,0,1,0,0,1,1,1,1,0
FoodTruck12093,1,1,1,1,1,1,0,0,1,0
FoodTruck12094,0,1,0,1,1,1,0,0,1,0
FoodTruck12095,0,1,1,0,0,0,1,1,0,0
FoodTruck12096,1,1,0,0,0,0,0,0,1,0
FoodTruck12097,1,1,1,1,0,0,0,1,1,0
FoodTruck12098,1,0,1,1,1,0,1,1,0,0
FoodTruck12099,0,1,0,1,0,0,0,0,0,0
FoodTruck12100,1,0,1,1,1,0,0,0,1,0
FoodTruck12101,1,0,1,1,0,0,1,0,1,0
FoodTruck12102,0,1,1,0,1,0,0,0,0,0
FoodTruck12103,0,1,0,1,1,1,0,1,0,0
FoodTruck12104,1,0,0,0,1,1,1,0,0,0
FoodTruck12105,1,0,0,0,1,0,1,0,1,0
FoodTruck12106,0,0,1,1,1,0,0,1,0,0
FoodTruck12107,0,1,1,0,0,0,1,0,0,0
FoodTruck12108,0,0,1,0,0,1,0,0,0,0
FoodTruck12109,1,1,1,1,1,1,1,0,1,0
FoodTruck12110,1,0,0,1,0,1,1,1,0,0
FoodTruck12111,0,0,1,1,1,0,1,0,0,0
FoodTruck12112,1,0,1,1,1,0,0,1,1,0
FoodTruck12113,0,1,0,0,1,0,0,0,1,0
FoodTruck12114,0,1,0,1,1,1,0,0,1,0
FoodTruck12115,1,1,1,0,0,0,1,1,1,0
FoodTruck12116,1,1,0,1,0,1,0,1,0,0
FoodTruck12117,1,0,0,0,0,1,0,1,1,0
FoodTruck12118,0,0,0,0,1,0,0,1,1,0
FoodTruck12119,0,1,0,1,1,0,1,0,0,0
FoodTruck12120,0,0,0,1,0,1,1,0,1,0
FoodTruck12121,1,1,0,0,0,1,1,0,0,0
FoodTruck12122,0,0,1,1,1,1,1,1,1,0
FoodTruck12123,0,1,0,1,1,0,0,1,0,0
FoodTruck12124,1,1,1,0,1,1,1,1,0,0
FoodTruck12125,0,1,1,1,0,0,0,0,0,0
FoodTruck12126,0,1,0,1,1,1,1,1,0,0
FoodTruck12127,0,1,0,1,1,1,1,0,0,0
FoodTruck12128,0,1,1,1,0,0,0,1,0,0
FoodTruck12129,1,1,0,1,1,1,1,1,0,0
FoodTruck12130,1,1,1,0,0,0,1,0,0,0
FoodTruck12131,1,0,0,0,0,0,0,1,1,0
FoodTruck12132,0,1,0,1,1,1,0,0,0,0
FoodTruck12133,0,0,1,1,0,0,0,1,0,0
FoodTruck12134,1,0,1,0,1,0,0,1,0,0
FoodTruck12135,1,0,0,0,0,0,0,1,1,0
FoodTruck12136,0,1,1,0,1,0,1,0,0,0
FoodTruck12137,1,0,1,0,1,1,1,1,1,0
FoodTruck12138,1,0,1,0,1,0,0,0,0,0
FoodTruck12139,0,0,0,0,0,0,0,1,0,0
FoodTruck12140,1,0,1,1,1,0,1,0,0,0
FoodTruck12141,0,0,1,1,1,1,0,0,0,0
FoodTruck12142,0,0,0,0,1,0,0,0,1,0
FoodTruck12143,0,0,1,1,1,0,0,0,0,0
FoodTruck12144,1,1,0,0,1,1,1,0,1,0
FoodTruck12145,1,0,1,0,0,0,0,1,1,0
FoodTruck12146,1,1,0,1,0,1,0,1,1,0
FoodTruck12147,1,1,1,1,0,0,0,1,1,0
FoodTruck12148,0,1,0,0,1,1,1,0,0,0
FoodTruck12149,0,1,1,0,1,0,1,1,1,0
FoodTruck12150,0,1,0,1,0,0,0,0,1,0
FoodTruck12151,0,1,1,1,0,1,1,0,0,0
FoodTruck12152,1,1,1,1,1,1,1,0,1,0
FoodTruck12153,1,0,0,0,1,1,1,1,0,0
FoodTruck12154,1,0,1,1,0,1,1,1,0,0
FoodTruck12155,1,0,0,1,1,1,0,1,0,0
FoodTruck12156,0,0,0,0,1,0,0,1,1,0
FoodTruck12157,0,1,0,0,0,0,0,1,0,0
FoodTruck12158,0,1,0,0,1,1,0,0,1,0
FoodTruck12159,1,0,1,0,1,0,1,0,1,0
FoodTruck12160,0,1,1,0,0,1,0,1,0,0
FoodTruck12161,1,1,0,1,1,0,0,1,0,0
FoodTruck12162,1,1,1,1,1,0,1,0,0,0
FoodTruck12163,1,1,1,1,1,1,1,0,0,0
FoodTruck12164,0,0,0,1,1,1,0,0,0,0
FoodTruck12165,0,0,1,0,0,0,1,0,1,0
FoodTruck12166,0,1,0,1,1,0,1,1,1,0
FoodTruck12167,1,1,0,0,1,1,1,0,0,0
FoodTruck12168,1,0,0,0,0,1,1,0,1,0
FoodTruck12169,1,1,0,1,1,0,0,1,0,0
FoodTruck12170,1,1,1,0,1,1,1,1,0,0
FoodTruck12171,0,1,1,0,1,1,0,0,1,0
FoodTruck12172,1,0,0,0,0,1,0,1,1,0
FoodTruck12173,0,0,1,0,1,1,1,1,1,0
FoodTruck12174,1,0,1,1,1,0,0,1,0,0
FoodTruck12175,1,0,0,0,0,1,0,1,0,0
FoodTruck12176,0,0,0,0,0,0,0,0,0,0
FoodTruck12177,0,1,0,1,0,0,0,1,1,0
FoodTruck12178,1,1,0,0,0,0,0,1,0,0
FoodTruck12179,0,0,1,1,1,1,0,0,1,0
FoodTruck12180,1,0,0,1,0,1,1,0,1,0
FoodTruck12181,1,1,1,1,1,0,0,1,0,0
FoodTruck12182,1,1,0,1,0,1,1,1,0,0
FoodTruck12183,1,1,1,1,1,0,1,0,0,0
FoodTruck12184,1,1,0,1,1,0,0,0,0,0
FoodTruck12185,1,0,0,0,0,1,1,1,0,0
FoodTruck12186,1,1,0,1,1,0,0,0,0,0
FoodTruck12187,1,0,0,1,1,0,0,0,0,0
FoodTruck12188,0,0,1,1,0,0,1,0,0,0
FoodTruck12189,0,0,1,0,0,0,0,0,0,0
FoodTruck12190,0,1,0,1,1,1,1,0,1,0
FoodTruck12191,0,0,0,1,1,0,0,0,1,0
FoodTruck12192,1,1,1,1,0,1,1,0,0,0
FoodTruck12193,0,1,1,0,0,1,0,0,1,0
FoodTruck12194,0,1,1,1,0,1,0,0,0,0
FoodTruck12195,1,1,0,0,0,0,0,1,1,0
FoodTruck12196,1,0,0,0,1,1,1,0,0,0
FoodTruck12197,1,0,0,1,1,1,1,0,1,0
FoodTruck12198,1,1,0,1,1,0,0,1,1,0
FoodTruck12199,1,1,0,1,1,1,1,1,0,0
FoodTruck12200,1,1,1,1,0,1,1,0,1,0
FoodTruck12201,0,0,1,0,0,1,0,0,1,0
FoodTruck12202,0,0,1,1,1,0,0,1,0,0
FoodTruck12203,0,0,0,0,1,0,1,1,0,0
FoodTruck12204,1,0,1,1,0,0,1,1,1,0
FoodTruck12205,0,1,0,1,1,0,1,0,0,0
FoodTruck12206,1,1,1,1,0,1,0,0,0,0
FoodTruck12207,1,0,1,0,0,0,1,1,1,0
FoodTruck12208,0,1,1,1,0,0,0,0,1,0
FoodTruck12209,0,0,0,0,0,0,0,1,1,0
FoodTruck12210,1,0,0,1,0,1,1,0,0,0
FoodTruck12211,0,0,1,0,1,0,0,1,0,0
FoodTruck12212,0,1,0,1,1,1,0,1,0,0
FoodTruck12213,1,0,1,1,1,0,1,1,0,0
FoodTruck12214,0,1,0,1,0,1,0,1,1,0
FoodTruck12215,1,1,0,1,1,0,1,1,0,0
FoodTruck12216,0,0,0,1,0,1,1,1,1,0
FoodTruck12217,1,0,1,0,0,1,1,0,0,0
FoodTruck12218,1,0,0,1,1,0,0,1,1,0
FoodTruck12219,1,1,0,1,0,1,1,1,0,0
FoodTruck12220,0,1,0,1,1,0,1,0,1,0
FoodTruck12221,0,0,0,0,1,1,1,0,1,0
FoodTruck12222,1,0,1,1,0,1,1,0,1,0
FoodTruck12223,1,1,0,0,1,1,0,0,0,0
FoodTruck12224,1,1,1,0,0,1,0,0,1,0
FoodTruck12225,1,0,1,0,1,1,1,1,1,0
FoodTruck12226,0,1,1,1,0,1,1,0,1,0
FoodTruck12227,1,0,1,0,0,0,1,0,1,0
FoodTruck12228,1,1,0,0,0,1,1,0,0,0
FoodTruck12229,0,0,1,1,1,1,1,0,0,0
FoodTruck12230,0,0,1,1,1,0,0,0,0,0
FoodTruck12231,0,0,0,0,0,0,1,0,1,0
FoodTruck12232,1,0,0,1,1,1,0,1,1,0
FoodTruck12233,0,1,0,1,0,0,0,1,1,0
FoodTruck12234,1,0,1,1,1,0,0,1,1,0
FoodTruck12235,0,1,0,1,1,0,1,1,0,0
FoodTruck12236,1,0,1,1,0,1,1,1,1,0
FoodTruck12237,0,0,1,0,0,0,0,0,0,0
FoodTruck12238,0,1,1,0,1,1,1,0,1,0
FoodTruck12239,1,0,0,1,0,1,1,0,1,0
FoodTruck12240,1,0,0,1,1,0,1,0,0,0
FoodTruck12241,0,0,0,0,0,0,0,1,1,0
FoodTruck12242,1,1,1,1,1,0,1,1,0,0
FoodTruck12243,0,1,0,1,1,0,0,1,0,0
FoodTruck12244,0,0,1,1,0,1,0,0,0,0
FoodTruck12245,0,1,0,0,1,0,0,1,0,0
FoodTruck12246,1,0,1,0,0,0,1,1,1,0
FoodTruck12247,0,0,0,0,0,0,1,0,0,0
FoodTruck12248,1,1,0,1,0,0,1,0,1,0
FoodTruck12249,1,0,1,1,0,0,0,1,1,0
FoodTruck12250,1,1,1,0,1,1,0,0,0,0
FoodTruck12251,0,1,1,0,1,0,0,1,1,0
FoodTruck12252,1,0,0,0,1,1,1,1,1,0
FoodTruck12253,0,0,1,1,0,1,1,1,0,0
FoodTruck12254,1,1,0,1,0,0,1,1,1,0
FoodTruck12255,0,0,1,1,0,0,1,0,1,0
FoodTruck12256,0,0,0,1,1,0,1,0,1,0
FoodTruck12257,0,1,0,1,0,0,0,1,0,0
FoodTruck12258,0,0,0,0,1,1,0,0,0,0
FoodTruck12259,0,1,0,1,1,0,0,0,1,0
FoodTruck12260,1,1,1,1,1,0,1,1,0,0
FoodTruck12261,1,1,1,0,1,0,0,1,0,0
FoodTruck12262,0,1,0,0,1,0,0,1,0,0
FoodTruck12263,0,0,1,1,1,0,1,0,1,0
FoodTruck12264,0,0,1,0,0,0,0,1,0,0
FoodTruck12265,0,1,0,0,0,0,0,0,0,0
FoodTruck12266,0,1,0,0,0,0,1,1,1,0
FoodTruck12267,1,1,1,1,0,0,1,1,1,0
FoodTruck12268,1,0,0,0,1,1,0,1,1,0
FoodTruck12269,0,0,1,0,0,0,0,0,1,0
FoodTruck12270,0,0,0,1,0,1,1,1,1,0
FoodTruck12271,1,1,1,0,1,1,0,1,0,0
FoodTruck12272,0,0,1,1,1,1,1,0,1,0
FoodTruck12273,1,0,1,0,0,0,1,1,1,0
FoodTruck12274,0,1,1,0,0,1,0,1,1,0
FoodTruck12275,0,0,0,1,0,0,0,1,0,0
FoodTruck12276,1,1,1,0,0,0,1,1,1,0
FoodTruck12277,0,0,1,0,1,0,1,1,1,0
FoodTruck12278,1,0,0,1,1,0,0,1,1,0
FoodTruck12279,1,0,0,1,1,1,1,0,1,0
FoodTruck12280,0,0,0,1,0,1,0,0,0,0
FoodTruck12281,0,0,1,0,1,0,1,0,1,0
FoodTruck12282,0,1,1,1,1,1,1,1,0,0
FoodTruck12283,0,1,0,1,0,1,0,1,0,0
FoodTruck12284,1,1,1,1,1,0,1,1,0,0
FoodTruck12285,0,0,0,0,1,0,0,1,1,0
FoodTruck12286,0,0,1,1,1,1,1,1,1,0
FoodTruck12287,0,1,1,0,1,0,0,1,0,0
FoodTruck12288,0,0,1,0,0,1,0,0,0,0
FoodTruck12289,1,1,0,1,0,1,0,1,1,0
FoodTruck12290,1,1,1,0,1,0,0,0,1,0
FoodTruck12291,0,0,1,1,1,0,1,1,1,0
FoodTruck12292,0,1,1,1,0,0,1,1,0,0
FoodTruck12293,1,1,0,0,1,1,1,0,1,0
FoodTruck12294,1,1,1,0,1,0,1,0,0,0
FoodTruck12295,0,1,0,0,1,1,0,1,1,0
FoodTruck12296,1,0,0,1,0,1,0,0,1,0
FoodTruck12297,0,0,0,1,0,1,1,1,1,0
FoodTruck12298,1,0,1,0,1,1,0,0,0,0
FoodTruck12299,1,1,1,1,0,0,0,1,1,0
FoodTruck12300,1,0,1,0,1,1,1,1,0,0
FoodTruck12301,1,1,0,1,1,1,0,1,1,0
FoodTruck12302,1,1,0,1,1,1,0,1,1,0
FoodTruck12303,1,0,0,0,0,1,1,1,0,0
FoodTruck12304,0,0,0,1,1,0,1,1,1,0
FoodTruck12305,0,1,0,0,0,1,1,0,0,0
FoodTruck12306,1,1,0,0,0,0,0,1,0,0
FoodTruck12307,1,0,0,1,1,0,0,0,0,0
FoodTruck12308,0,0,1,0,1,0,0,1,1,0
FoodTruck12309,1,0,1,0,1,0,0,1,1,0
FoodTruck12310,0,1,1,0,1,0,1,0,0,0
FoodTruck12311,1,0,0,1,1,0,0,0,0,0
FoodTruck12312,0,0,1,0,1,0,0,0,0,0
FoodTruck12313,0,0,0,1,1,1,0,1,0,0
FoodTruck12314,0,0,0,0,1,1,1,0,1,0
FoodTruck12315,0,1,1,0,0,1,1,1,1,0
FoodTruck12316,0,1,1,0,1,0,0,1,1,0
FoodTruck12317,1,0,1,0,0,1,1,1,0,0
FoodTruck12318,0,1,1,0,1,0,0,1,0,0
FoodTruck12319,1,0,0,0,0,1,1,1,0,0
FoodTruck12320,1,1,1,0,0,0,0,0,0,0
FoodTruck12321,1,0,1,1,1,1,0,1,0,0
FoodTruck12322,1,0,0,1,0,0,0,1,0,0
FoodTruck12323,1,1,0,0,0,0,0,1,1,0
FoodTruck12324,1,1,0,0,1,0,0,0,0,0
FoodTruck12325,1,0,1,0,1,1,0,1,1,0
FoodTruck12326,0,1,0,1,1,0,1,0,0,0
FoodTruck12327,1,1,1,1,1,1,1,0,0,0
FoodTruck12328,0,1,1,0,0,0,0,0,0,0
FoodTruck12329,1,1,0,0,0,1,0,1,0,0
FoodTruck12330,1,0,0,1,0,1,0,0,1,0
FoodTruck12331,1,1,0,0,1,0,0,1,0,0
FoodTruck12332,1,0,1,1,1,1,1,1,1,0
FoodTruck12333,1,1,1,0,0,0,1,1,0,0
FoodTruck12334,0,1,0,1,0,0,1,1,1,0
FoodTruck12335,0,0,1,1,0,1,1,0,0,0
FoodTruck12336,1,0,1,1,0,1,0,0,1,0
FoodTruck12337,1,1,0,0,0,0,0,0,1,0
FoodTruck12338,0,0,1,1,0,0,1,0,1,0
FoodTruck12339,0,0,1,1,1,0,0,0,1,0
FoodTruck12340,1,1,1,1,1,0,1,1,1,0
FoodTruck12341,0,0,1,0,1,1,1,1,1,0
FoodTruck12342,0,0,0,1,0,0,1,1,0,0
FoodTruck12343,1,1,1,1,1,0,0,0,1,0
FoodTruck12344,1,0,1,1,1,0,1,0,1,0
FoodTruck12345,0,0,1,0,1,0,0,1,1,0
FoodTruck12346,1,0,0,0,1,1,1,1,0,0
FoodTruck12347,0,1,0,0,1,1,0,0,1,0
FoodTruck12348,1,0,0,0,0,0,0,0,1,0
FoodTruck12349,1,0,0,1,0,0,1,1,1,0
FoodTruck12350,0,0,1,0,0,0,1,0,1,0
FoodTruck12351,0,1,1,1,0,0,1,1,0,0
FoodTruck12352,1,0,1,1,1,0,1,0,1,0
FoodTruck12353,0,0,0,0,1,0,1,1,0,0
FoodTruck12354,0,0,0,1,1,0,1,1,0,0
FoodTruck12355,1,1,1,0,1,0,0,1,0,0
FoodTruck12356,0,1,1,0,1,0,0,1,0,0
FoodTruck12357,0,1,0,0,0,0,0,0,1,0
FoodTruck12358,1,0,0,1,0,0,1,0,0,0
FoodTruck12359,0,0,0,1,0,0,1,1,1,0
FoodTruck12360,0,1,0,1,1,0,0,0,0,0
FoodTruck12361,1,0,1,1,1,1,0,1,1,0
FoodTruck12362,1,0,1,1,0,0,0,1,1,0
FoodTruck12363,0,1,0,1,0,1,0,1,1,0
FoodTruck12364,0,0,1,1,0,1,0,0,1,0
FoodTruck12365,1,1,1,0,1,1,0,0,0,0
FoodTruck12366,0,0,0,0,0,0,1,0,1,0
FoodTruck12367,0,1,0,0,1,1,1,0,1,0
FoodTruck12368,1,0,0,0,1,0,1,1,1,0
FoodTruck12369,1,0,0,0,1,0,1,1,1,0
FoodTruck12370,0,1,1,0,0,1,0,0,0,0
FoodTruck12371,0,0,1,1,1,1,0,1,0,0
FoodTruck12372,1,1,1,1,1,0,1,1,0,0
FoodTruck12373,0,1,0,0,0,0,0,1,1,0
FoodTruck12374,0,1,0,0,0,0,0,1,0,0
FoodTruck12375,0,0,1,1,0,0,0,1,1,0
FoodTruck12376,1,1,1,0,0,1,1,1,0,0
FoodTruck12377,1,0,0,0,0,0,0,1,1,0
FoodTruck12378,0,0,0,1,0,0,1,1,1,0
FoodTruck12379,1,0,1,0,1,1,1,0,1,0
FoodTruck12380,0,0,1,0,0,1,1,0,1,0
FoodTruck12381,0,1,1,0,1,1,1,1,1,0
FoodTruck12382,1,0,0,0,0,1,0,0,1,0
FoodTruck12383,1,1,1,1,1,0,0,1,1,0
FoodTruck12384,0,1,0,1,0,1,1,1,1,0
FoodTruck12385,0,0,1,1,0,1,1,0,1,0
FoodTruck12386,1,1,0,0,1,0,1,0,1,0
FoodTruck12387,0,1,0,0,1,0,1,0,0,0
FoodTruck12388,1,1,1,0,1,0,1,0,1,0
FoodTruck12389,0,0,1,1,0,1,0,1,0,0
FoodTruck12390,0,0,1,0,0,1,0,1,1,0
FoodTruck12391,0,1,0,0,1,0,0,1,1,0
FoodTruck12392,0,1,0,0,0,0,0,1,0,0
FoodTruck12393,0,1,0,0,0,0,0,0,0,0
FoodTruck12394,1,1,0,1,0,0,1,1,0,0
FoodTruck12395,0,0,0,1,1,1,1,1,1,0
FoodTruck12396,0,0,0,0,1,0,0,1,0,0
FoodTruck12397,1,1,1,1,1,0,0,1,1,0
FoodTruck12398,0,0,1,0,0,0,0,0,1,0
FoodTruck12399,1,1,1,1,1,1,0,1,0,0
FoodTruck12400,1,1,1,0,1,1,1,0,0,0
FoodTruck12401,1,1,1,1,1,0,1,0,0,0
FoodTruck12402,1,0,0,1,0,0,0,1,1,0
FoodTruck12403,0,0,1,0,1,0,1,1,1,0
FoodTruck12404,0,0,1,0,1,1,1,1,1,0
FoodTruck12405,0,0,0,0,1,1,1,0,0,0
FoodTruck12406,1,1,0,1,0,1,0,1,0,0
FoodTruck12407,0,0,0,0,1,0,1,0,1,0
FoodTruck12408,1,1,1,1,1,0,1,0,0,0
FoodTruck12409,1,0,1,0,1,1,0,1,0,0
FoodTruck12410,1,0,0,0,0,1,1,0,1,0
FoodTruck12411,0,1,1,0,0,1,1,1,1,0
FoodTruck12412,1,0,0,1,0,0,0,1,0,0
FoodTruck12413,1,1,1,0,0,0,1,1,1,0
FoodTruck12414,0,0,1,0,1,1,0,0,1,0
FoodTruck12415,1,0,0,1,0,1,0,1,1,0
FoodTruck12416,1,0,1,1,0,1,0,0,0,0
FoodTruck12417,1,0,1,0,1,0,0,0,0,0
FoodTruck12418,0,1,0,1,1,0,1,0,0,0
FoodTruck12419,1,1,1,1,0,0,1,1,0,0
FoodTruck12420,1,0,1,0,1,0,1,0,0,0
FoodTruck12421,0,0,1,0,0,1,1,0,1,0
FoodTruck12422,1,1,1,1,1,1,1,1,0,0
FoodTruck12423,0,0,0,1,0,1,1,1,0,0
FoodTruck12424,1,1,0,1,0,1,1,1,0,0
FoodTruck12425,1,1,0,0,0,0,0,0,1,0
FoodTruck12426,1,0,0,1,1,0,0,1,1,0
FoodTruck12427,1,0,1,0,1,0,0,0,1,0
FoodTruck12428,0,1,0,0,1,0,0,1,0,0
FoodTruck12429,1,0,1,1,0,0,1,1,0,0
FoodTruck12430,0,1,0,0,1,1,0,1,1,0
FoodTruck12431,0,0,0,1,1,1,1,1,1,0
FoodTruck12432,0,1,1,1,1,0,0,0,1,0
FoodTruck12433,1,0,1,1,0,1,0,1,0,0
FoodTruck12434,0,0,1,1,1,0,0,1,1,0
FoodTruck12435,1,1,1,0,1,1,1,0,0,0
FoodTruck12436,1,0,0,0,0,0,0,0,1,0
FoodTruck12437,0,0,1,0,1,0,1,1,0,0
FoodTruck12438,1,1,0,0,0,1,1,1,0,0
FoodTruck12439,1,0,0,1,0,1,0,0,1,0
FoodTruck12440,0,1,0,1,1,0,1,0,0,0
FoodTruck12441,0,1,1,0,1,0,1,1,1,0
FoodTruck12442,1,1,0,1,0,1,0,1,1,0
FoodTruck12443,1,1,0,0,1,1,0,0,0,0
FoodTruck12444,1,0,1,0,1,0,1,1,0,0
FoodTruck12445,0,0,0,1,1,1,1,0,1,0
FoodTruck12446,0,1,0,0,0,0,1,1,0,0
FoodTruck12447,1,1,0,1,0,1,0,0,0,0
FoodTruck12448,1,1,1,1,1,0,0,0,0,0
FoodTruck12449,0,1,1,0,0,1,0,1,1,0
FoodTruck12450,1,0,1,1,1,0,1,0,1,0
FoodTruck12451,0,0,0,0,1,1,1,0,0,0
FoodTruck12452,1,1,1,0,1,1,0,0,0,0
FoodTruck12453,1,0,1,1,0,1,0,0,1,0
FoodTruck12454,0,0,1,0,1,0,1,1,0,0
FoodTruck12455,0,0,0,1,1,1,0,1,1,0
FoodTruck12456,0,1,0,1,1,1,0,0,0,0
FoodTruck12457,0,0,0,0,0,1,0,1,0,0
FoodTruck12458,1,1,1,0,0,1,1,0,0,0
FoodTruck12459,0,0,0,0,0,0,1,1,1,0
FoodTruck12460,1,1,0,1,1,1,1,1,0,0
FoodTruck12461,0,1,0,1,1,1,1,0,0,0
FoodTruck12462,0,0,1,1,1,0,1,1,1,0
FoodTruck12463,0,1,1,0,1,1,0,1,0,0
FoodTruck12464,1,0,0,1,0,0,0,1,0,0
FoodTruck12465,0,0,0,1,1,1,0,0,1,0
FoodTruck12466,1,0,1,1,1,1,1,1,0,0
FoodTruck12467,0,1,0,0,0,1,0,0,0,0
FoodTruck12468,1,0,1,1,0,0,0,1,1,0
FoodTruck12469,1,0,0,1,1,1,0,0,1,0
FoodTruck12470,1,1,0,1,0,1,0,1,1,0
FoodTruck12471,0,0,1,1,1,1,0,1,0,0
FoodTruck12472,1,1,0,0,1,0,1,0,1,0
FoodTruck12473,0,0,0,0,0,0,0,0,1,0
FoodTruck12474,0,0,1,1,1,0,1,0,1,0
FoodTruck12475,1,1,0,0,0,1,0,0,0,0
FoodTruck12476,1,1,0,1,0,0,0,1,0,0
FoodTruck12477,1,1,0,0,1,1,1,1,1,0
FoodTruck12478,1,0,1,0,1,1,0,0,0,0
FoodTruck12479,1,0,0,1,1,1,0,1,0,0
FoodTruck12480,0,1,1,1,0,0,0,0,1,0
FoodTruck12481,0,1,1,1,0,1,1,1,1,0
FoodTruck12482,1,0,1,1,0,1,1,1,0,0
FoodTruck12483,0,1,0,1,1,0,1,0,1,0
FoodTruck12484,1,0,0,1,1,0,1,0,0,0
FoodTruck12485,1,1,1,0,1,0,0,1,0,0
FoodTruck12486,0,0,0,1,0,0,1,1,0,0
FoodTruck12487,1,1,0,1,0,1,0,1,1,0
FoodTruck12488,0,0,0,0,1,1,0,1,0,0
FoodTruck12489,0,1,1,1,1,0,1,1,0,0
FoodTruck12490,0,1,1,0,1,1,0,1,0,0
FoodTruck12491,1,1,0,1,0,0,1,0,1,0
FoodTruck12492,1,1,0,1,0,1,0,0,0,0
FoodTruck12493,0,1,0,1,1,1,0,0,1,0
FoodTruck12494,0,1,1,0,0,1,0,1,1,0
FoodTruck12495,0,1,0,1,0,0,0,0,0,0
FoodTruck12496,0,0,1,1,1,0,0,1,1,0
FoodTruck12497,1,0,0,1,0,0,0,0,0,0
FoodTruck12498,1,1,1,1,0,0,1,0,1,0
FoodTruck12499,0,0,0,1,1,0,0,1,0,0
FoodTruck12500,0,0,0,1,0,1,0,0,0,0
FoodTruck12501,1,1,0,1,0,1,1,0,0,0
FoodTruck12502,1,0,0,0,1,1,1,0,0,0
FoodTruck12503,1,0,1,1,1,1,1,0,1,0
FoodTruck12504,1,1,1,0,0,1,0,0,0,0
FoodTruck12505,0,0,0,0,1,1,0,1,0,0
FoodTruck12506,1,1,0,0,0,1,1,1,1,0
FoodTruck12507,1,1,1,1,0,0,1,0,1,0
FoodTruck12508,0,0,0,0,0,1,1,1,1,0
FoodTruck12509,0,1,1,1,1,0,1,0,0,0
FoodTruck12510,0,1,1,1,0,1,1,0,1,0
FoodTruck12511,0,1,1,0,0,1,1,1,1,0
FoodTruck12512,1,1,1,0,0,1,1,1,1,0
FoodTruck12513,0,1,0,1,0,1,0,1,1,0
FoodTruck12514,1,0,1,0,1,0,0,1,0,0
FoodTruck12515,0,0,0,1,1,1,1,1,1,0
FoodTruck12516,0,1,0,0,0,1,0,1,1,0
FoodTruck12517,0,1,1,0,0,1,0,0,1,0
FoodTruck12518,1,0,1,1,1,1,1,1,0,0
FoodTruck12519,1,1,0,1,0,0,1,1,1,0
FoodTruck12520,0,0,1,1,1,0,1,0,1,0
FoodTruck12521,0,1,0,0,1,0,1,0,1,0
FoodTruck12522,0,1,0,1,1,1,0,1,1,0
FoodTruck12523,0,1,0,0,1,1,1,0,0,0
FoodTruck12524,0,1,1,1,1,1,0,0,1,0
